adm0_iso3,adm0_name,admin_level,adm1_pcode,adm1_name,adm2_pcode,adm2_name,period_number,start_date,end_date,cropland_flooded_sq_km,cropland_flooded_ha,total_area_flooded_sq_km,total_area_flooded_ha,perc_cropland_flooded,perc_total_area_flooded,pop_exposed
HTI,Haiti,admin2,HT01,West,HT0131,Croix-Des-Bouquets,18,2024-09-16,2024-09-30,0.01,1,4.82,482,0.0359292574056539,1.0523189415953993,594
HTI,Haiti,admin2,HT01,West,HT0132,Thomazeau,18,2024-09-16,2024-09-30,0.51,51,5.13,513,4.698456969648798,1.655052055413593,1279
HTI,Haiti,admin2,HT01,West,HT0133,Ganthier,18,2024-09-16,2024-09-30,0.02,2,8.11,811,0.1911007025761124,1.555312353769953,2156
HTI,Haiti,admin2,HT01,West,HT0141,Arcahaie,18,2024-09-16,2024-09-30,0,0,0.77,77,0,0.18156316872530684,536
HTI,Haiti,admin2,HT01,West,HT0142,Cabaret,18,2024-09-16,2024-09-30,0.08,8,0.8,80,1.1577686846272155,0.4137761495370782,955
HTI,Haiti,admin2,HT01,West,HT0151,Anse a Galets,18,2024-09-16,2024-09-30,0.04,4,27.55,2755,1.477768280138504,6.902375973630227,43833
HTI,Haiti,admin2,HT01,West,HT0152,Pointe a Raquette,18,2024-09-16,2024-09-30,0.04,4,20.31,2031,1.5916609450096746,6.067979223083548,2293
HTI,Haiti,admin2,HT02,South-East,HT0211,Jacmel,18,2024-09-16,2024-09-30,0,0,3.8999999999999995,390,0,0.847080540537042,3878
HTI,Haiti,admin2,HT02,South-East,HT0212,Marigot,18,2024-09-16,2024-09-30,0.01,1,1.99,199,0.3339138633179253,0.99487417767753,2573
HTI,Haiti,admin2,HT02,South-East,HT0213,Cayes-Jacmel,18,2024-09-16,2024-09-30,0,0,1.5899999999999999,159,0,1.8921866621491257,1902
HTI,Haiti,admin2,HT02,South-East,HT0221,Bainet,18,2024-09-16,2024-09-30,0.1,10,5.2700000000000005,527,76.92307692307693,1.6602173694428106,2322
HTI,Haiti,admin2,HT02,South-East,HT0222,Cotes de Fer,18,2024-09-16,2024-09-30,0,0,0.55,55,0,0.2992365148344504,185
HTI,Haiti,admin2,HT02,South-East,HT0231,Belle Anse,18,2024-09-16,2024-09-30,0,0,0.88,88,0,0.2196819780306273,192
HTI,Haiti,admin2,HT02,South-East,HT0233,Thiotte,18,2024-09-16,2024-09-30,0,0,0.05,5,0,0.061319125892253364,8
HTI,Haiti,admin2,HT02,South-East,HT0234,Anse-a-Pitre,18,2024-09-16,2024-09-30,0,0,0.1,10,0,0.05267097618528264,7
HTI,Haiti,admin2,HT03,North,HT0311,Cap-Haitien,18,2024-09-16,2024-09-30,0,0,7.409999999999999,741,0,12.849099328831679,41319
HTI,Haiti,admin2,HT03,North,HT0312,Quartier Morin,18,2024-09-16,2024-09-30,0,0,2.45,245,0,4.2410850660855735,1069
HTI,Haiti,admin2,HT03,North,HT0313,Limonade,18,2024-09-16,2024-09-30,0,0,24.42,2442,0,18.204115519877444,4088
HTI,Haiti,admin2,HT03,North,HT0321,Acul du Nord,18,2024-09-16,2024-09-30,0,0,6.09,609,0,3.0738672296003364,2835
HTI,Haiti,admin2,HT03,North,HT0322,Plaine du Nord,18,2024-09-16,2024-09-30,0,0,4.749999999999999,475,0,4.666196932965096,746
HTI,Haiti,admin2,HT03,North,HT0351,Borgne,18,2024-09-16,2024-09-30,0,0,3.8,380,0,1.954745917324538,2522
HTI,Haiti,admin2,HT03,North,HT0352,Port-Margot,18,2024-09-16,2024-09-30,0.04,4,3.2800000000000002,328,5.447844896651178,2.4928305787217675,764
HTI,Haiti,admin2,HT03,North,HT0362,Bas Limbe,18,2024-09-16,2024-09-30,0.07,7,3.5700000000000003,357,3.310521337561899,6.4386242484381695,1376
HTI,Haiti,admin2,HT04,North-East,HT0411,Fort-Liberte,18,2024-09-16,2024-09-30,0,0,9.29,929,0,3.708432470899773,3081
HTI,Haiti,admin2,HT04,North-East,HT0412,Ferrier,18,2024-09-16,2024-09-30,0.57,57,4.92,492,9.369138245550705,6.850429557861723,1024
HTI,Haiti,admin2,HT04,North-East,HT0413,Perches,18,2024-09-16,2024-09-30,0,0,0.03,3,0,0.06983189227084183,15
HTI,Haiti,admin2,HT04,North-East,HT0421,Ouanaminthe,18,2024-09-16,2024-09-30,0.13,13,0.18,18,2.3811234018100844,0.2026498118535567,173
HTI,Haiti,admin2,HT04,North-East,HT0433,Terrier Rouge,18,2024-09-16,2024-09-30,0.04,4,11.440000000000001,1144,5.47886340441532,6.322859895507656,918
HTI,Haiti,admin2,HT04,North-East,HT0434,Caracol,18,2024-09-16,2024-09-30,0,0,27.37,2737,0,34.7460044596518,1611
HTI,Haiti,admin2,HT05,Artibonite,HT0511,Gonaives,18,2024-09-16,2024-09-30,0.41,41,8.219999999999999,822,1.7936673506220795,1.3565897995009326,12989
HTI,Haiti,admin2,HT05,Artibonite,HT0513,L'Estere,18,2024-09-16,2024-09-30,0.51,51,20.78,2078,3.1358355717806146,11.213763032356944,3956
HTI,Haiti,admin2,HT05,Artibonite,HT0523,Anse Rouge,18,2024-09-16,2024-09-30,0,0,10.71,1071,0,2.341106820065363,6613
HTI,Haiti,admin2,HT05,Artibonite,HT0531,Saint-Marc,18,2024-09-16,2024-09-30,2.31,231,36.01,3601,5.485443854868781,6.082339558758065,22344
HTI,Haiti,admin2,HT05,Artibonite,HT0532,Verrettes,18,2024-09-16,2024-09-30,0.77,77,1.6800000000000002,168,2.3185760034763887,0.4540383179088542,1829
HTI,Haiti,admin2,HT05,Artibonite,HT0541,Dessalines,18,2024-09-16,2024-09-30,6.75,675,9.18,918,5.773468710063695,1.840904023935134,5942
HTI,Haiti,admin2,HT05,Artibonite,HT0542,Petite Riviere de l'Artibonite,18,2024-09-16,2024-09-30,0.48,48,1.6,160,0.7858399852590802,0.2988498893852549,1271
HTI,Haiti,admin2,HT05,Artibonite,HT0543,Grande Saline,18,2024-09-16,2024-09-30,1.96,196,14.08,1408,9.774280227323391,26.090330794351164,6388
HTI,Haiti,admin2,HT05,Artibonite,HT0544,Desdunes,18,2024-09-16,2024-09-30,7.35,735,45.43,4543,30.10485500518813,42.56102005516752,11889
HTI,Haiti,admin2,HT05,Artibonite,HT0551,Saint-Michel de l'Attalaye,18,2024-09-16,2024-09-30,0.07,7,0.97,97,0.3692731628401554,0.15275617909088726,168
HTI,Haiti,admin2,HT06,Centre,HT0613,Thomonde,18,2024-09-16,2024-09-30,4.62,462,22.44,2244,29.137451307735105,5.843960673827393,3714
HTI,Haiti,admin2,HT06,Centre,HT0623,Boucan Carre,18,2024-09-16,2024-09-30,0.02,2,2.3499999999999996,235,0.4349754366812226,0.6234158423463781,780
HTI,Haiti,admin2,HT06,Centre,HT0631,Lascahobas,18,2024-09-16,2024-09-30,0.17,17,4.3500000000000005,435,46.60288110083853,2.8121734342208744,1446
HTI,Haiti,admin2,HT06,Centre,HT0632,Belladere,18,2024-09-16,2024-09-30,0.6,60,5.2,520,5.9404326032684,1.6389985743431708,892
HTI,Haiti,admin2,HT06,Centre,HT0633,Savanette,18,2024-09-16,2024-09-30,0.01,1,0.08,8,1.5477996965098637,0.045347965610236886,6
HTI,Haiti,admin2,HT07,South,HT0711,Les Cayes,18,2024-09-16,2024-09-30,0.47,47,8.13,813,2.475196404821109,3.559764080097655,7557
HTI,Haiti,admin2,HT07,South,HT0712,Torbeck,18,2024-09-16,2024-09-30,0.15,15,3.56,356,1.0403152767238637,1.799207064593079,2486
HTI,Haiti,admin2,HT07,South,HT0715,Maniche,18,2024-09-16,2024-09-30,0,0,0.27,27,0,0.19921846177884578,267
HTI,Haiti,admin2,HT07,South,HT0716,Ile a Vache,18,2024-09-16,2024-09-30,0.01,1,11.07,1107,6.666666666666667,22.91222277415773,3008
HTI,Haiti,admin2,HT07,South,HT0721,Port-Salut,18,2024-09-16,2024-09-30,0,0,0.47,47,0,0.767251147515796,114
HTI,Haiti,admin2,HT07,South,HT0722,Saint Jean du Sud,18,2024-09-16,2024-09-30,0,0,4.930000000000001,493,0,6.776237809482688,1850
HTI,Haiti,admin2,HT07,South,HT0723,Arniquet,18,2024-09-16,2024-09-30,0,0,0.08,8,0,0.15211121417557213,56
HTI,Haiti,admin2,HT07,South,HT0731,Aquin,18,2024-09-16,2024-09-30,0.27,27,17.22,1722,7.092527350268868,2.5526755656960067,3817
HTI,Haiti,admin2,HT07,South,HT0732,Saint Louis du Sud,18,2024-09-16,2024-09-30,0.11,11,12.92,1292,36.66666666666666,6.679386411201336,6881
HTI,Haiti,admin2,HT07,South,HT0733,Cavaillon,18,2024-09-16,2024-09-30,0.12,12,12.06,1206,1.9201445755915736,5.0022365542425415,2547
HTI,Haiti,admin2,HT07,South,HT0751,Chardonnieres,18,2024-09-16,2024-09-30,0.01,1,0.52,52,33.33333333333333,0.4321569061997895,216
HTI,Haiti,admin2,HT07,South,HT0753,Tiburon,18,2024-09-16,2024-09-30,0.01,1,1.35,135,100,0.8729718777529994,224
HTI,Haiti,admin2,HT08,Grande'Anse,HT0811,Jeremie,18,2024-09-16,2024-09-30,0,0,6.640000000000001,664,0,1.500970019161037,6250
HTI,Haiti,admin2,HT08,Grande'Anse,HT0812,Abricots,18,2024-09-16,2024-09-30,0,0,4.699999999999999,470,0,4.334766199312441,2418
HTI,Haiti,admin2,HT08,Grande'Anse,HT0813,Bonbon,18,2024-09-16,2024-09-30,0,0,2.36,236,0,6.443654959301541,1479
HTI,Haiti,admin2,HT08,Grande'Anse,HT0814,Moron,18,2024-09-16,2024-09-30,0,0,39.67,3967,0,20.747116464914583,4799
HTI,Haiti,admin2,HT08,Grande'Anse,HT0815,Chambellan,18,2024-09-16,2024-09-30,0,0,14.28,1428,0,18.370766195247537,4268
HTI,Haiti,admin2,HT08,Grande'Anse,HT0821,Anse d'Hainault,18,2024-09-16,2024-09-30,0,0,0.28,28,0,0.29864430543030684,77
HTI,Haiti,admin2,HT08,Grande'Anse,HT0822,Dame Marie,18,2024-09-16,2024-09-30,0,0,2.3999999999999995,240,0,2.2641191133827907,538
HTI,Haiti,admin2,HT08,Grande'Anse,HT0823,Les Irois,18,2024-09-16,2024-09-30,0,0,0.03,3,0,0.022426954091292046,7
HTI,Haiti,admin2,HT08,Grande'Anse,HT0831,Corail,18,2024-09-16,2024-09-30,0,0,7.02,702,0,6.139998552550477,1917
HTI,Haiti,admin2,HT08,Grande'Anse,HT0832,Roseaux,18,2024-09-16,2024-09-30,0,0,6.2299999999999995,623,0,2.7529245653787733,1154
HTI,Haiti,admin2,HT08,Grande'Anse,HT0834,Pestel,18,2024-09-16,2024-09-30,0,0,13.66,1366,0,4.424884433192286,2036
HTI,Haiti,admin2,HT09,North-West,HT0911,Port-de-Paix,18,2024-09-16,2024-09-30,0.01,1,13.58,1358,0.2915551896823763,3.5598185519498187,31253
HTI,Haiti,admin2,HT09,North-West,HT0912,La Tortue,18,2024-09-16,2024-09-30,0.79,79,27.849999999999998,2785,60.76923076923077,14.579837686327018,5058
HTI,Haiti,admin2,HT09,North-West,HT0921,Saint-Louis du Nord,18,2024-09-16,2024-09-30,0,0,5.6,560,0,4.618332646081453,15018
HTI,Haiti,admin2,HT09,North-West,HT0922,Anse-a-Foleur,18,2024-09-16,2024-09-30,0,0,4.13,413,0,5.495615092472863,2965
HTI,Haiti,admin2,HT09,North-West,HT0931,Mole Saint Nicolas,18,2024-09-16,2024-09-30,0.04,4,9.429999999999998,943,9.16030534351145,3.8291946533158803,976
HTI,Haiti,admin2,HT09,North-West,HT0932,Baie de Henne,18,2024-09-16,2024-09-30,0,0,3.1399999999999997,314,0,1.4402503844804793,208
HTI,Haiti,admin2,HT09,North-West,HT0933,Bombardopolis,18,2024-09-16,2024-09-30,0,0,0.9500000000000001,95,0,0.5622533396339747,109
HTI,Haiti,admin2,HT09,North-West,HT0934,Jean Rabel,18,2024-09-16,2024-09-30,0.01,1,13.93,1393,0.114223771086604,2.692728734121473,2037
HTI,Haiti,admin2,HT10,Nippes,HT1011,Miragoane,18,2024-09-16,2024-09-30,0,0,4.91,491,0,2.754372171216549,3581
HTI,Haiti,admin2,HT10,Nippes,HT1012,Petite Riviere de Nippes,18,2024-09-16,2024-09-30,0,0,5.42,542,0,5.708665970551697,1738
HTI,Haiti,admin2,HT10,Nippes,HT1021,Anse-a-Veau,18,2024-09-16,2024-09-30,0.05,5,5.629999999999999,563,17.952689383272315,4.979803638293479,1824
HTI,Haiti,admin2,HT10,Nippes,HT1022,Petit Trou de Nippes,18,2024-09-16,2024-09-30,0,0,6.859999999999999,686,0,4.19464314360604,3611
HTI,Haiti,admin2,HT10,Nippes,HT1031,Baraderes,18,2024-09-16,2024-09-30,0,0,9.909999999999998,991,0,5.031136885029344,1214
HTI,Haiti,admin2,HT10,Nippes,HT1032,Grand-Boucan,18,2024-09-16,2024-09-30,0,0,13.020000000000001,1302,0,27.39602819065411,1544
HTI,Haiti,admin2,HT01,West,HT0113,Carrefour,17,2024-01-09,2024-09-15,0,0,0.04,4,0,0.200034123468121,1790
HTI,Haiti,admin2,HT01,West,HT0117,Cite Soleil,17,2024-01-09,2024-09-15,0,0,0.43999999999999995,44,0,2.4466192170818495,3818
HTI,Haiti,admin2,HT01,West,HT0121,Leogane,17,2024-01-09,2024-09-15,0,0,0.23,23,0,0.05782235395443768,42
HTI,Haiti,admin2,HT01,West,HT0122,Petit-Goave,17,2024-01-09,2024-09-15,0,0,1.56,156,0,0.39284085560698817,3926
HTI,Haiti,admin2,HT01,West,HT0123,Grand-Goave,17,2024-01-09,2024-09-15,0,0,0.23,23,0,0.08973645939559088,246
HTI,Haiti,admin2,HT01,West,HT0131,Croix-Des-Bouquets,17,2024-01-09,2024-09-15,0,0,2.95,295,0,0.5847798650711313,305
HTI,Haiti,admin2,HT01,West,HT0132,Thomazeau,17,2024-01-09,2024-09-15,0.13,13,2.85,285,1.1976458942242034,0.962320724316662,605
HTI,Haiti,admin2,HT01,West,HT0133,Ganthier,17,2024-01-09,2024-09-15,0.01,1,3.05,305,0.0955503512880562,0.584920182367245,596
HTI,Haiti,admin2,HT01,West,HT0141,Arcahaie,17,2024-01-09,2024-09-15,0.02,2,0.9700000000000001,97,0.5463661295851903,0.22676512377149396,429
HTI,Haiti,admin2,HT01,West,HT0142,Cabaret,17,2024-01-09,2024-09-15,0.1,10,0.42000000000000004,42,1.447210855784019,0.21751669455863012,435
HTI,Haiti,admin2,HT01,West,HT0151,Anse a Galets,17,2024-01-09,2024-09-15,0,0,11.37,1137,0,2.868089544815241,5638
HTI,Haiti,admin2,HT01,West,HT0152,Pointe a Raquette,17,2024-01-09,2024-09-15,0.02,2,4.289999999999999,429,0.7958304725048373,1.281714961448962,497
HTI,Haiti,admin2,HT02,South-East,HT0211,Jacmel,17,2024-01-09,2024-09-15,0,0,2.5599999999999996,256,0,0.5560323548140582,2109
HTI,Haiti,admin2,HT02,South-East,HT0212,Marigot,17,2024-01-09,2024-09-15,0,0,1.3299999999999998,133,0,0.6770175932748195,676
HTI,Haiti,admin2,HT02,South-East,HT0213,Cayes-Jacmel,17,2024-01-09,2024-09-15,0,0,1.5,150,0,1.7794331028521637,2445
HTI,Haiti,admin2,HT02,South-East,HT0221,Bainet,17,2024-01-09,2024-09-15,0.02,2,4.629999999999999,463,15.384615384615383,1.458597043741976,1538
HTI,Haiti,admin2,HT02,South-East,HT0222,Cotes de Fer,17,2024-01-09,2024-09-15,0,0,0.13,13,0,0.07072863077905163,41
HTI,Haiti,admin2,HT02,South-East,HT0231,Belle Anse,17,2024-01-09,2024-09-15,0,0,0.33,33,0,0.0845351930607003,66
HTI,Haiti,admin2,HT03,North,HT0311,Cap-Haitien,17,2024-01-09,2024-09-15,0,0,2.42,242,0,4.2190111884813,15044
HTI,Haiti,admin2,HT03,North,HT0312,Quartier Morin,17,2024-01-09,2024-09-15,0,0,0.55,55,0,1.0245909124447794,200
HTI,Haiti,admin2,HT03,North,HT0313,Limonade,17,2024-01-09,2024-09-15,0,0,20.830000000000002,2083,0,15.527916719043702,3210
HTI,Haiti,admin2,HT03,North,HT0321,Acul du Nord,17,2024-01-09,2024-09-15,0,0,2.49,249,0,1.2590270424613046,1028
HTI,Haiti,admin2,HT03,North,HT0322,Plaine du Nord,17,2024-01-09,2024-09-15,0,0,1.32,132,0,1.2967115687397741,227
HTI,Haiti,admin2,HT03,North,HT0351,Borgne,17,2024-01-09,2024-09-15,0,0,0.75,75,0,0.38617733505533147,303
HTI,Haiti,admin2,HT03,North,HT0352,Port-Margot,17,2024-01-09,2024-09-15,0,0,0.14,14,0,6.01546834717846,7
HTI,Haiti,admin2,HT03,North,HT0361,Limbe,17,2024-01-09,2024-09-15,0,0,0.44000000000000006,44,0,0.3519375069399441,307
HTI,Haiti,admin2,HT03,North,HT0362,Bas Limbe,17,2024-01-09,2024-09-15,0.01,1,0.44,44,0.4729316196516998,0.8010183356095482,179
HTI,Haiti,admin2,HT04,North-East,HT0411,Fort-Liberte,17,2024-01-09,2024-09-15,0,0,1.81,181,0,1.6034693720153155,894
HTI,Haiti,admin2,HT04,North-East,HT0412,Ferrier,17,2024-01-09,2024-09-15,0,0,0.5900000000000001,59,0,0.9052858585262944,127
HTI,Haiti,admin2,HT04,North-East,HT0433,Terrier Rouge,17,2024-01-09,2024-09-15,0,0,2.99,299,0,1.678967053753591,332
HTI,Haiti,admin2,HT04,North-East,HT0434,Caracol,17,2024-01-09,2024-09-15,0,0,20.34,2034,0,26.50933579207547,593
HTI,Haiti,admin2,HT05,Artibonite,HT0511,Gonaives,17,2024-01-09,2024-09-15,0.06,6,3.9299999999999997,393,0.2624879049690848,0.6771352869884006,4111
HTI,Haiti,admin2,HT05,Artibonite,HT0513,L'Estere,17,2024-01-09,2024-09-15,0.15,15,13.99,1399,0.9223045799354748,8.698437112161308,2110
HTI,Haiti,admin2,HT05,Artibonite,HT0523,Anse Rouge,17,2024-01-09,2024-09-15,0,0,3.6100000000000003,361,0,0.7891125696018636,1997
HTI,Haiti,admin2,HT05,Artibonite,HT0531,Saint-Marc,17,2024-01-09,2024-09-15,2.52,252,30.81,3081,5.984120568947761,5.356414573281955,6746
HTI,Haiti,admin2,HT05,Artibonite,HT0532,Verrettes,17,2024-01-09,2024-09-15,0.03,3,0.12000000000000001,12,0.0903341300055735,0.033478853290194274,80
HTI,Haiti,admin2,HT05,Artibonite,HT0541,Dessalines,17,2024-01-09,2024-09-15,5.81,581,8.309999999999999,831,4.9694597341437134,1.7482559310389938,5710
HTI,Haiti,admin2,HT05,Artibonite,HT0542,Petite Riviere de l'Artibonite,17,2024-01-09,2024-09-15,0.74,74,1.02,102,1.2115033106077486,0.19269273014261037,600
HTI,Haiti,admin2,HT05,Artibonite,HT0543,Grande Saline,17,2024-01-09,2024-09-15,1.24,124,8.809999999999999,881,6.183728307082148,17.46913517847048,3008
HTI,Haiti,admin2,HT05,Artibonite,HT0544,Desdunes,17,2024-01-09,2024-09-15,5.08,508,38.66,3866,20.807165092021187,36.30240775075904,9392
HTI,Haiti,admin2,HT06,Centre,HT0613,Thomonde,17,2024-01-09,2024-09-15,3.78,378,15.43,1543,23.839732888146905,4.01837402839379,2484
HTI,Haiti,admin2,HT06,Centre,HT0621,Mirebalais,17,2024-01-09,2024-09-15,0.02,2,0.19999999999999998,20,0.4987970189542867,0.057703737471075184,2116
HTI,Haiti,admin2,HT06,Centre,HT0623,Boucan Carre,17,2024-01-09,2024-09-15,0.01,1,1.89,189,0.2174877183406113,0.503641907312124,644
HTI,Haiti,admin2,HT06,Centre,HT0631,Lascahobas,17,2024-01-09,2024-09-15,0.1,10,2.27,227,27.41345947108149,1.4685157678027567,692
HTI,Haiti,admin2,HT06,Centre,HT0632,Belladere,17,2024-01-09,2024-09-15,0.33,33,4.3100000000000005,431,3.26723793179762,1.3584776645036665,713
HTI,Haiti,admin2,HT06,Centre,HT0633,Savanette,17,2024-01-09,2024-09-15,0,0,0.05,5,0,0.02844665849931493,3
HTI,Haiti,admin2,HT07,South,HT0711,Les Cayes,17,2024-01-09,2024-09-15,0.41,41,6.26,626,2.159213885056712,2.7409745561391534,8236
HTI,Haiti,admin2,HT07,South,HT0712,Torbeck,17,2024-01-09,2024-09-15,0.19,19,4.199999999999999,420,1.317732683850227,2.1226600200255423,3325
HTI,Haiti,admin2,HT07,South,HT0714,Camp-Perrin,17,2024-01-09,2024-09-15,0,0,0.31,31,0,0.24278419571631002,95
HTI,Haiti,admin2,HT07,South,HT0715,Maniche,17,2024-01-09,2024-09-15,0,0,0.11,11,0,0.08116307702101129,10
HTI,Haiti,admin2,HT07,South,HT0716,Ile a Vache,17,2024-01-09,2024-09-15,0,0,7.7700000000000005,777,0,16.205055476766496,2084
HTI,Haiti,admin2,HT07,South,HT0721,Port-Salut,17,2024-01-09,2024-09-15,0,0,0.8600000000000001,86,0,1.395640104319802,333
HTI,Haiti,admin2,HT07,South,HT0722,Saint Jean du Sud,17,2024-01-09,2024-09-15,0,0,5.07,507,0,6.968666469386861,1357
HTI,Haiti,admin2,HT07,South,HT0723,Arniquet,17,2024-01-09,2024-09-15,0,0,0.18000000000000002,18,0,0.3418039653728008,215
HTI,Haiti,admin2,HT07,South,HT0731,Aquin,17,2024-01-09,2024-09-15,0,0,10.04,1004,0,1.4967660977626434,2716
HTI,Haiti,admin2,HT07,South,HT0732,Saint Louis du Sud,17,2024-01-09,2024-09-15,0.08,8,8.43,843,26.666666666666668,4.358144539197157,4993
HTI,Haiti,admin2,HT07,South,HT0733,Cavaillon,17,2024-01-09,2024-09-15,0.05,5,7.800000000000001,780,0.8000602398298226,3.235277373390698,1651
HTI,Haiti,admin2,HT07,South,HT0741,Coteaux,17,2024-01-09,2024-09-15,0,0,0.08,8,0,0.14522239671057025,66
HTI,Haiti,admin2,HT07,South,HT0742,Port-a-Piment,17,2024-01-09,2024-09-15,0,0,0.07,7,0,0.24999124680508364,247
HTI,Haiti,admin2,HT07,South,HT0743,Roche a Bateau,17,2024-01-09,2024-09-15,0,0,0.11,11,0,0.2161379954414531,34
HTI,Haiti,admin2,HT07,South,HT0751,Chardonnieres,17,2024-01-09,2024-09-15,0.01,1,0.64,64,33.33333333333333,0.5318854230151254,310
HTI,Haiti,admin2,HT07,South,HT0752,Les Anglais,17,2024-01-09,2024-09-15,0,0,0.11,11,0,0.1707148295499153,49
HTI,Haiti,admin2,HT07,South,HT0753,Tiburon,17,2024-01-09,2024-09-15,0.01,1,0.6,60,100,0.38798750122355496,206
HTI,Haiti,admin2,HT08,Grande'Anse,HT0811,Jeremie,17,2024-01-09,2024-09-15,0,0,5.17,517,0,1.1686769576901443,3283
HTI,Haiti,admin2,HT08,Grande'Anse,HT0812,Abricots,17,2024-01-09,2024-09-15,0,0,0.32,32,0,0.29543188448613306,270
HTI,Haiti,admin2,HT08,Grande'Anse,HT0813,Bonbon,17,2024-01-09,2024-09-15,0,0,3.4099999999999997,341,0,9.310535343736548,1287
HTI,Haiti,admin2,HT08,Grande'Anse,HT0815,Chambellan,17,2024-01-09,2024-09-15,0,0,0.8,80,0,1.029042193756539,307
HTI,Haiti,admin2,HT08,Grande'Anse,HT0821,Anse d'Hainault,17,2024-01-09,2024-09-15,0,0,0.52,52,0,0.5546251386562842,165
HTI,Haiti,admin2,HT08,Grande'Anse,HT0822,Dame Marie,17,2024-01-09,2024-09-15,0,0,0.56,56,0,0.6286201787077357,95
HTI,Haiti,admin2,HT08,Grande'Anse,HT0831,Corail,17,2024-01-09,2024-09-15,0,0,1.52,152,0,1.33197478320186,381
HTI,Haiti,admin2,HT08,Grande'Anse,HT0832,Roseaux,17,2024-01-09,2024-09-15,0,0,0.67,67,0,0.29723237256325125,136
HTI,Haiti,admin2,HT08,Grande'Anse,HT0834,Pestel,17,2024-01-09,2024-09-15,0,0,3.97,397,0,1.2873082230556028,551
HTI,Haiti,admin2,HT09,North-West,HT0911,Port-de-Paix,17,2024-01-09,2024-09-15,0,0,1.7200000000000002,172,0,0.4608603377772133,1158
HTI,Haiti,admin2,HT09,North-West,HT0912,La Tortue,17,2024-01-09,2024-09-15,0.03,3,9.63,963,2.307692307692308,5.041430410029773,2528
HTI,Haiti,admin2,HT09,North-West,HT0921,Saint-Louis du Nord,17,2024-01-09,2024-09-15,0,0,1.14,114,0,0.940160574380867,5561
HTI,Haiti,admin2,HT09,North-West,HT0922,Anse-a-Foleur,17,2024-01-09,2024-09-15,0,0,0.65,65,0,0.8705256556909534,431
HTI,Haiti,admin2,HT09,North-West,HT0931,Mole Saint Nicolas,17,2024-01-09,2024-09-15,0,0,0.060000000000000005,6,0,0.05019304639313749,7
HTI,Haiti,admin2,HT09,North-West,HT0932,Baie de Henne,17,2024-01-09,2024-09-15,0,0,3.0300000000000002,303,0,1.3897957531770235,186
HTI,Haiti,admin2,HT09,North-West,HT0933,Bombardopolis,17,2024-01-09,2024-09-15,0,0,1.65,165,0,0.8281115887008382,307
HTI,Haiti,admin2,HT09,North-West,HT0934,Jean Rabel,17,2024-01-09,2024-09-15,0,0,0.7000000000000001,70,0,0.14099077256861406,138
HTI,Haiti,admin2,HT10,Nippes,HT1011,Miragoane,17,2024-01-09,2024-09-15,0,0,0.7000000000000001,70,0,0.3988476542730432,544
HTI,Haiti,admin2,HT10,Nippes,HT1012,Petite Riviere de Nippes,17,2024-01-09,2024-09-15,0,0,1.9200000000000002,192,0,2.0222580559887926,480
HTI,Haiti,admin2,HT10,Nippes,HT1021,Anse-a-Veau,17,2024-01-09,2024-09-15,0.09,9,17.88,1788,32.31484088989017,15.815077984491547,9811
HTI,Haiti,admin2,HT10,Nippes,HT1022,Petit Trou de Nippes,17,2024-01-09,2024-09-15,0,0,9.08,908,0,5.564519733929725,1423
HTI,Haiti,admin2,HT10,Nippes,HT1031,Baraderes,17,2024-01-09,2024-09-15,0,0,2.61,261,0,1.5619176984014476,336
HTI,Haiti,admin2,HT10,Nippes,HT1032,Grand-Boucan,17,2024-01-09,2024-09-15,0,0,5.42,542,0,11.409292369617814,732
HTI,Haiti,admin2,HT01,West,HT0113,Carrefour,16,2024-08-16,2024-08-31,0,0,0.08,8,0,0.400068246936242,995
HTI,Haiti,admin2,HT01,West,HT0117,Cite Soleil,16,2024-08-16,2024-08-31,0,0,0.52,52,0,2.7475943009175214,2937
HTI,Haiti,admin2,HT01,West,HT0121,Leogane,16,2024-08-16,2024-08-31,0.03,3,0.8300000000000001,83,1.3924534483700104,0.20697493300329464,807
HTI,Haiti,admin2,HT01,West,HT0122,Petit-Goave,16,2024-08-16,2024-08-31,0,0,2.7899999999999996,279,0,0.7015162493033639,7747
HTI,Haiti,admin2,HT01,West,HT0123,Grand-Goave,16,2024-08-16,2024-08-31,0,0,2.06,206,0,0.7987835012355066,5751
HTI,Haiti,admin2,HT01,West,HT0131,Croix-Des-Bouquets,16,2024-08-16,2024-08-31,0,0,2.13,213,0,0.4951144424012288,234
HTI,Haiti,admin2,HT01,West,HT0132,Thomazeau,16,2024-08-16,2024-08-31,0.12,12,3.13,313,1.1055192869761876,1.022757982900598,782
HTI,Haiti,admin2,HT01,West,HT0133,Ganthier,16,2024-08-16,2024-08-31,0.01,1,3.81,381,0.0955503512880562,0.7306707851866241,980
HTI,Haiti,admin2,HT01,West,HT0141,Arcahaie,16,2024-08-16,2024-08-31,0,0,0.76,76,0,0.17920520549510843,390
HTI,Haiti,admin2,HT01,West,HT0142,Cabaret,16,2024-08-16,2024-08-31,0.24,24,0.55,55,3.4733060538816467,0.2848432904934442,593
HTI,Haiti,admin2,HT01,West,HT0151,Anse a Galets,16,2024-08-16,2024-08-31,0,0,10.37,1037,0,2.615838925218474,4425
